user_id,dt,region,device,acq_channel
1_fbc97cc58a,2020-05-26,CIS,Andoroid,JetAds
7-0f8c0-b1f5,2020-05-26,CN,Andoroid,BrainPlus
fcc4d7a93ac6,2020-05-26,CIS,Andoroid,BrainPlus
9_23bb20_07a,2020-05-26,SEA,Andoroid,BrainPlus
31c9376dd614,2020-05-26,Africa,Andoroid,BrainPlus
1bb4_a201b46,2020-05-26,Africa,Andoroid,BrainPlus
6c5ad86d5bf4,2020-05-26,CN,Andoroid,BrainPlus
457b59a9367c,2020-05-26,South America,Andoroid,BrainPlus
_872-c5bc148,2020-05-26,CN,Andoroid,BrainPlus
c3-_4d4ad308,2020-05-26,CIS,Andoroid,JetAds
518af_07_9a-,2020-05-26,CN,Andoroid,BrainPlus
-546cb0fa211,2020-05-26,SEA,Andoroid,BrainPlus
c_-c90_6530a,2020-05-26,CN,Andoroid,BrainPlus
86_a2bb1f_d-,2020-05-26,CIS,Andoroid,BrainPlus
2fa197510573,2020-05-26,CIS,Andoroid,BrainPlus
976b1__901_9,2020-05-26,SEA,Andoroid,BrainPlus
0ac1b62d23a7,2020-05-26,South America,Andoroid,BrainPlus
4c4da2_7---0,2020-05-26,Africa,Andoroid,BrainPlus
_50_20973365,2020-05-26,CN,Andoroid,BrainPlus
f76afa449101,2020-05-26,South America,Andoroid,BrainPlus
9dd6a18_3-d0,2020-05-26,CN,Andoroid,BrainPlus
b457579c7b89,2020-05-26,North America,Andoroid,BrainPlus
c251-19b9d7c,2020-05-26,CN,Andoroid,BrainPlus
31db6f7936-d,2020-05-26,CN,Andoroid,BrainPlus
_c778386b641,2020-05-26,South America,Andoroid,BrainPlus
6419428d4faa,2020-05-26,North America,Andoroid,JetAds
_71a3020b759,2020-05-26,Africa,Andoroid,BrainPlus
51365049_c0a,2020-05-26,South America,Andoroid,BrainPlus
61989fbf4337,2020-05-26,Africa,Andoroid,BrainPlus
0750bda58534,2020-05-26,CN,Andoroid,BrainPlus
_b748fc2_d7d,2020-05-26,North America,Andoroid,BrainPlus
3ac52a-a266_,2020-05-26,SEA,Andoroid,BrainPlus
37df_5a51577,2020-05-26,CN,Andoroid,BrainPlus
_9f7cd6c4829,2020-05-26,North America,Andoroid,BrainPlus
235cc8b85_83,2020-05-26,Africa,Andoroid,JetAds
77d52d-_2-49,2020-05-26,SEA,Andoroid,JetAds
-9-_da40_00a,2020-05-26,CN,Andoroid,JetAds
a6360b-674db,2020-05-26,CIS,Andoroid,BrainPlus
2a5f6_acad_0,2020-05-26,SEA,Andoroid,JetAds
5bb178c04a_9,2020-05-26,SEA,Andoroid,BrainPlus
016062719c9f,2020-05-26,CN,Andoroid,BrainPlus
d44_6-f1c79b,2020-05-26,CIS,Andoroid,BrainPlus
f7-_146cda58,2020-05-26,CN,Andoroid,BrainPlus
cac-0ac_44d6,2020-05-26,South America,Andoroid,BrainPlus
7_-5-8a8_cd2,2020-05-26,North America,Andoroid,BrainPlus
6_3-d2-03__8,2020-05-26,CN,Andoroid,BrainPlus
11_28d30-2f8,2020-05-26,South America,Andoroid,BrainPlus
_1_a27-4a229,2020-05-26,Africa,Andoroid,BrainPlus
3c_f24c717--,2020-05-26,Africa,Andoroid,BrainPlus
678a0c6_-444,2020-05-26,North America,Andoroid,JetAds
4246cfd9ba32,2020-05-26,Europe,Andoroid,BrainPlus
86c3db32c2f0,2020-05-26,South America,Andoroid,JetAds
3a2a77c2-34c,2020-05-26,South America,Andoroid,BrainPlus
0d0c4a32c455,2020-05-26,CN,Andoroid,BrainPlus
391a519c6084,2020-05-26,Africa,Andoroid,BrainPlus
257cff015905,2020-05-26,South America,Andoroid,JetAds
4c91a64f43c-,2020-05-26,South America,Andoroid,BrainPlus
a7d8_-2c00-d,2020-05-26,Australia,Andoroid,BrainPlus
d4b_a69_cb21,2020-05-26,CIS,Andoroid,BrainPlus
7a1694f_1b66,2020-05-26,CN,Andoroid,BrainPlus
cd639aa67bf8,2020-05-26,CIS,Andoroid,BrainPlus
05d46_dd5f9c,2020-05-26,Europe,Andoroid,BrainPlus
30c47438141c,2020-05-26,Europe,Andoroid,BrainPlus
a68f90ffd-1d,2020-05-26,SEA,Andoroid,BrainPlus
142_b2561-cf,2020-05-26,South America,Andoroid,BrainPlus
16f4df66_1b8,2020-05-26,CN,Andoroid,BrainPlus
875dd2b893dd,2020-05-26,CN,Andoroid,BrainPlus
-__637c56873,2020-05-26,Europe,Andoroid,BrainPlus
b8507513f893,2020-05-26,Europe,Andoroid,BrainPlus
bdd8950c03c2,2020-05-26,Australia,Andoroid,JetAds
8c666d__5688,2020-05-26,CIS,Andoroid,BrainPlus
5-a1b59291ab,2020-05-26,South America,Andoroid,JetAds
-4281748_4_a,2020-05-26,CIS,Andoroid,JetAds
-9_1-d525b38,2020-05-26,CIS,Andoroid,BrainPlus
798-__f-4439,2020-05-26,SEA,Andoroid,BrainPlus
_--6b0f7d38-,2020-05-26,CIS,Andoroid,BrainPlus
7a27b_776c9f,2020-05-26,Africa,Andoroid,BrainPlus
9ddf0463_846,2020-05-26,Australia,Andoroid,BrainPlus
a269f20a9af3,2020-05-26,CN,Andoroid,BrainPlus
097b4710a62a,2020-05-26,Africa,Andoroid,JetAds
2801876__0_6,2020-05-26,CIS,Andoroid,BrainPlus
7c3-a271_fd6,2020-05-26,South America,Andoroid,BrainPlus
2-13a26c-147,2020-05-26,Europe,Andoroid,BrainPlus
d6d2_5fb3_50,2020-05-26,Europe,Andoroid,BrainPlus
575938f53--d,2020-05-26,CN,Andoroid,JetAds
-_715cc__cc7,2020-05-26,South America,Andoroid,BrainPlus
ca6fb_40627_,2020-05-26,Europe,Andoroid,JetAds
7__068_bd5b3,2020-05-26,North America,Andoroid,BrainPlus
823466d4d8c_,2020-05-26,Australia,Andoroid,BrainPlus
12350a1c9-03,2020-05-26,South America,Andoroid,BrainPlus
_112b542d957,2020-05-26,Africa,Andoroid,BrainPlus
_ffc_5_6215a,2020-05-26,North America,Andoroid,BrainPlus
561_17669-04,2020-05-26,CIS,Andoroid,BrainPlus
0f53fd060004,2020-05-26,Europe,Andoroid,JetAds
3b16a50bc153,2020-05-26,CIS,Andoroid,BrainPlus
b8ca_b6219d7,2020-05-26,CIS,Andoroid,BrainPlus
1c0-018b4a_d,2020-05-26,CN,Andoroid,JetAds
-89c9--bdbbc,2020-05-26,Australia,Andoroid,BrainPlus
86066-dad3-b,2020-05-26,CIS,Andoroid,JetAds
a61_a2204a7_,2020-05-26,Africa,Andoroid,BrainPlus
_b32-a6-957d,2020-05-26,South America,Andoroid,BrainPlus
92d-886b4a24,2020-05-26,South America,Andoroid,BrainPlus
a1b1a64181c6,2020-05-26,CIS,Andoroid,JetAds
9_25c27f5f75,2020-05-26,South America,Andoroid,BrainPlus
bcac49fb77c5,2020-05-26,CIS,Andoroid,BrainPlus
a98140db6997,2020-05-26,CN,Andoroid,BrainPlus
55_a_2_3_205,2020-05-26,CIS,Andoroid,BrainPlus
fc5611cd87a-,2020-05-26,CN,Andoroid,BrainPlus
7-693bf9344d,2020-05-26,Australia,Andoroid,JetAds
63_a581-1bf-,2020-05-26,Europe,Andoroid,BrainPlus
a2542a--181f,2020-05-26,Europe,Andoroid,BrainPlus
f-cc12-204a1,2020-05-26,CN,Andoroid,BrainPlus
f58578d5b284,2020-05-26,CN,Andoroid,BrainPlus
280cfc84b9b4,2020-05-26,North America,Andoroid,BrainPlus
bc1d59-414f5,2020-05-26,South America,Andoroid,BrainPlus
f_5cd5cb9d-3,2020-05-26,Australia,Andoroid,BrainPlus
4064-1950-c0,2020-05-26,South America,Andoroid,BrainPlus
53f2-1a6f701,2020-05-26,SEA,Andoroid,BrainPlus
c8d279a5ab2f,2020-05-26,South America,Andoroid,JetAds
0a_4fad1904c,2020-05-26,CIS,Andoroid,BrainPlus
5_4f513c5411,2020-05-26,SEA,Andoroid,BrainPlus
56d737b98_f4,2020-05-26,CIS,Andoroid,BrainPlus
4c00-7142b39,2020-05-26,CN,Andoroid,BrainPlus
d2047_38c047,2020-05-26,CIS,Andoroid,BrainPlus
b3ab571c7f4_,2020-05-26,Europe,Andoroid,BrainPlus
28a2d0f2b529,2020-05-26,Europe,Andoroid,BrainPlus
61_f_a_0c3b6,2020-05-26,Africa,Andoroid,BrainPlus
b1fc4b6-9270,2020-05-26,CIS,Andoroid,BrainPlus
337_99770c2b,2020-05-26,South America,Andoroid,BrainPlus
1b028556d63c,2020-05-26,SEA,Andoroid,BrainPlus
7acc8-60bc2-,2020-05-26,Australia,Andoroid,BrainPlus
00_3b8b6_21b,2020-05-26,CIS,Andoroid,BrainPlus
0df9abcd5c7b,2020-05-26,Europe,Andoroid,BrainPlus
489936cb5064,2020-05-26,CN,Andoroid,BrainPlus
-b5824_939-_,2020-05-26,South America,Andoroid,BrainPlus
2_d921a_14c1,2020-05-26,CN,Andoroid,BrainPlus
fc9-f-4388af,2020-05-26,North America,Andoroid,BrainPlus
-52c_fa-bc_c,2020-05-26,North America,Andoroid,BrainPlus
01fa52dcfb4a,2020-05-26,CIS,Andoroid,JetAds
37a_46_20ccf,2020-05-26,CIS,Andoroid,BrainPlus
fd43448c03f2,2020-05-26,CN,Andoroid,BrainPlus
_a01ad_68-04,2020-05-26,South America,Andoroid,BrainPlus
d2b_045d8dd7,2020-05-26,Africa,Andoroid,BrainPlus
4-b_b159d15a,2020-05-26,North America,Andoroid,BrainPlus
4db733f64f0-,2020-05-26,CN,Andoroid,BrainPlus
2c52b24b9858,2020-05-26,Europe,Andoroid,BrainPlus
_84338-_9d-f,2020-05-26,CIS,Andoroid,JetAds
6a-35420a383,2020-05-26,CN,Andoroid,BrainPlus
0fbda_b_-7fa,2020-05-26,CIS,Andoroid,BrainPlus
0-_9d8f_8--8,2020-05-26,CIS,Andoroid,BrainPlus
f-f07f68af7a,2020-05-26,CIS,Andoroid,BrainPlus
f03c-94658_f,2020-05-26,CN,Andoroid,BrainPlus
_8f6fd6-c859,2020-05-26,Africa,Andoroid,BrainPlus
2a71f0-2a7cd,2020-05-26,CIS,Andoroid,BrainPlus
247240f34562,2020-05-26,Africa,Andoroid,BrainPlus
25-f4-5259ad,2020-05-26,Europe,Andoroid,BrainPlus
280b55bd84c-,2020-05-26,CIS,Andoroid,BrainPlus
-9c3a6a32b4d,2020-05-26,Europe,Andoroid,BrainPlus
81b898a3d8d2,2020-05-26,Australia,Andoroid,BrainPlus
4_-5-37_0adb,2020-05-26,Africa,Andoroid,BrainPlus
3021d8ad7294,2020-05-26,CN,Andoroid,BrainPlus
39728cd89bf6,2020-05-26,North America,Andoroid,BrainPlus
8c57824cdf71,2020-05-26,CIS,Andoroid,JetAds
ad_38f714b80,2020-05-26,South America,Andoroid,BrainPlus
3d99d39_c541,2020-05-26,South America,Andoroid,BrainPlus
add-27f-2_91,2020-05-26,CN,Andoroid,BrainPlus
_6-95359662-,2020-05-26,CN,Andoroid,BrainPlus
10-a08ccf3-9,2020-05-26,South America,Andoroid,BrainPlus
26-860c538_d,2020-05-26,SEA,Andoroid,BrainPlus
52b48-_5__61,2020-05-26,CN,Andoroid,BrainPlus
_7_-37-46936,2020-05-26,Europe,Andoroid,JetAds
_a4204_80686,2020-05-26,Australia,Andoroid,JetAds
6_635_95df4-,2020-05-26,SEA,Andoroid,JetAds
b84-badc9_cc,2020-05-26,Europe,Andoroid,BrainPlus
5-fd35d39-1c,2020-05-26,CIS,Andoroid,BrainPlus
1288-2_fcc44,2020-05-26,Africa,Andoroid,BrainPlus
b8-80335f_8_,2020-05-26,North America,Andoroid,BrainPlus
-dc_b7-9-6ca,2020-05-26,Europe,Andoroid,BrainPlus
04db120-a98b,2020-05-26,Africa,Andoroid,JetAds
b8ff_36_92a0,2020-05-26,South America,Andoroid,BrainPlus
00b04__8-67f,2020-05-26,CIS,Andoroid,BrainPlus
0_-d1_2f8872,2020-05-26,CIS,Andoroid,JetAds
3f74af-c-609,2020-05-26,Africa,Andoroid,BrainPlus
fbc09bcc50-7,2020-05-26,SEA,Andoroid,BrainPlus
0755-a47cc17,2020-05-26,South America,Andoroid,JetAds
4ba__80157fd,2020-05-26,North America,Andoroid,BrainPlus
c300f1650cf_,2020-05-26,CN,Andoroid,JetAds
ca6f771d7492,2020-05-26,CIS,Andoroid,BrainPlus
935bcdd0b15b,2020-05-26,CIS,Andoroid,BrainPlus
40569--47a49,2020-05-26,SEA,Andoroid,BrainPlus
c5dd1c2f45__,2020-05-26,CIS,Andoroid,BrainPlus
0a_93f305_d8,2020-05-26,North America,Andoroid,BrainPlus
26_62-cfc657,2020-05-26,South America,Andoroid,BrainPlus
4020f80f1720,2020-05-26,Africa,Andoroid,BrainPlus
7d-7cc0419c2,2020-05-26,Europe,Andoroid,BrainPlus
f07084_31a92,2020-05-26,CN,Andoroid,BrainPlus
0945c032c-8f,2020-05-26,Africa,Andoroid,BrainPlus
-a8a_09ab238,2020-05-26,South America,Andoroid,JetAds
_c0f-2_43c0_,2020-05-26,South America,Andoroid,BrainPlus
3c009cb68_--,2020-05-26,CIS,Andoroid,BrainPlus
3f-ac14d5d9d,2020-05-26,South America,Andoroid,JetAds
45656432aa_f,2020-05-26,Africa,Andoroid,BrainPlus
d_256c410f29,2020-05-26,CIS,Andoroid,JetAds
6b501303b11c,2020-05-26,CN,Andoroid,BrainPlus
-28fb5cf8b0b,2020-05-26,SEA,Andoroid,BrainPlus
c4658169-dfc,2020-05-26,South America,Andoroid,BrainPlus
15c49_612cda,2020-05-26,Africa,Andoroid,JetAds
afd3c47-1c48,2020-05-26,South America,Andoroid,BrainPlus
_75aaf20d123,2020-05-26,South America,Andoroid,BrainPlus
_c8--d0d6547,2020-05-26,Europe,Andoroid,BrainPlus
cc_da650c1_c,2020-05-26,Australia,Andoroid,BrainPlus
4042d96dd23b,2020-05-26,South America,Andoroid,BrainPlus
fdb456327c9_,2020-05-26,CN,Andoroid,BrainPlus
5c865c8959-1,2020-05-26,Africa,Andoroid,JetAds
1d81fc0dc0c2,2020-05-26,CIS,Andoroid,BrainPlus
_-f224f_f64a,2020-05-26,CIS,Andoroid,BrainPlus
23327d296c9d,2020-05-26,Europe,Andoroid,BrainPlus
b6071dc5c592,2020-05-26,Europe,Andoroid,BrainPlus
419b_1_3__63,2020-05-26,CIS,Andoroid,BrainPlus
9c_d_2a3665f,2020-05-26,CN,Andoroid,BrainPlus
c_28d0_85-4f,2020-05-26,Africa,Andoroid,JetAds
dd99cfb47a-_,2020-05-26,CIS,Andoroid,BrainPlus
c8320020906_,2020-05-26,South America,Andoroid,BrainPlus
d458aa6165fd,2020-05-26,North America,Andoroid,BrainPlus
-f1a1_7f2-f3,2020-05-26,Africa,Andoroid,JetAds
a902dd_60_98,2020-05-26,Africa,Andoroid,BrainPlus
aa766801a684,2020-05-26,Europe,Andoroid,BrainPlus
f881fa_7514-,2020-05-26,SEA,Andoroid,JetAds
_dbada7c5944,2020-05-26,Europe,Andoroid,BrainPlus
bac97-ba9442,2020-05-26,North America,Andoroid,BrainPlus
2__47_7f12a4,2020-05-26,CN,Andoroid,BrainPlus
7_--6_06bc25,2020-05-26,CIS,Andoroid,BrainPlus
616c11f4_9da,2020-05-26,Africa,Andoroid,BrainPlus
1113d74d446a,2020-05-26,Europe,Andoroid,BrainPlus
5c4613306a-d,2020-05-26,Europe,Andoroid,BrainPlus
fd_c19426ad1,2020-05-26,North America,Andoroid,BrainPlus
687f74-c5c0c,2020-05-26,CIS,Andoroid,BrainPlus
0507c19d5a_9,2020-05-26,South America,Andoroid,BrainPlus
b6_d6761df01,2020-05-26,Africa,Andoroid,JetAds
c_1a2b1-1678,2020-05-26,CN,Andoroid,JetAds
8c8f3-_c-d50,2020-05-26,SEA,Andoroid,BrainPlus
-cd638-9-_6b,2020-05-26,SEA,Andoroid,JetAds
-77857cf8385,2020-05-26,CN,Andoroid,BrainPlus
bf975844_026,2020-05-26,Africa,Andoroid,BrainPlus
f208952864d9,2020-05-26,CN,Andoroid,BrainPlus
c494fc20d80a,2020-05-26,Europe,Andoroid,BrainPlus
92_-88_b1a98,2020-05-26,North America,Andoroid,BrainPlus
acdd-9524a2c,2020-05-26,South America,Andoroid,BrainPlus
89-128f301-b,2020-05-26,CN,Andoroid,BrainPlus
3d806c209451,2020-05-26,SEA,Andoroid,BrainPlus
cb62d9_38989,2020-05-26,CN,Andoroid,BrainPlus
0c_69cbb8b44,2020-05-26,Australia,Andoroid,BrainPlus
f_071539491-,2020-05-26,North America,Andoroid,BrainPlus
1__9a_d12d58,2020-05-26,South America,Andoroid,BrainPlus
41a6f25113c7,2020-05-26,South America,Andoroid,BrainPlus
a2-1_cc03508,2020-05-26,Africa,Andoroid,BrainPlus
74fdb0c087a9,2020-05-26,Europe,Andoroid,BrainPlus
-d08948-5c_-,2020-05-26,Europe,Andoroid,BrainPlus
b_05c71_-8fd,2020-05-26,North America,Andoroid,BrainPlus
c0ab683_3b03,2020-05-26,Europe,Andoroid,JetAds
cfc4f15-_9da,2020-05-26,South America,Andoroid,BrainPlus
a22dadb72127,2020-05-26,CN,Andoroid,BrainPlus
bd745ab7ca14,2020-05-26,CN,Andoroid,BrainPlus
559-858a870f,2020-05-26,Europe,Andoroid,BrainPlus
13f76-62-b0c,2020-05-26,CIS,Andoroid,BrainPlus
51253d1c6c2_,2020-05-26,CN,Andoroid,BrainPlus
f3bad4f0b5b5,2020-05-26,CN,Andoroid,JetAds
79d039a8a_47,2020-05-26,South America,Andoroid,BrainPlus
78359-763b9c,2020-05-26,SEA,Andoroid,BrainPlus
d949-886-0_a,2020-05-26,CIS,Andoroid,BrainPlus
__a3270cd54d,2020-05-26,Europe,Andoroid,BrainPlus
8fc80f72fffc,2020-05-26,CN,Andoroid,JetAds
58a63868_29c,2020-05-26,South America,Andoroid,BrainPlus
adda_955b696,2020-05-26,CN,Andoroid,BrainPlus
865cb9327_24,2020-05-26,South America,Andoroid,JetAds
7bb--c-8fd7_,2020-05-26,CN,Andoroid,JetAds
0bcb8607b2f3,2020-05-26,Africa,Andoroid,BrainPlus
1-__4cc16-7a,2020-05-26,CN,Andoroid,BrainPlus
-1adabf289d_,2020-05-26,South America,Andoroid,BrainPlus
-093-a49b000,2020-05-26,CN,Andoroid,BrainPlus
3665a-af09_2,2020-05-26,CN,Andoroid,BrainPlus
a4ac-a23_20-,2020-05-26,CN,Andoroid,BrainPlus
084b8dbc2b1f,2020-05-26,Africa,Andoroid,BrainPlus
c7f2571-a-8c,2020-05-26,South America,Andoroid,BrainPlus
5b-c8115f58-,2020-05-26,SEA,Andoroid,BrainPlus
190062451430,2020-05-26,North America,Andoroid,JetAds
7_271fb0_296,2020-05-26,Europe,Andoroid,JetAds
4b01c0b879-7,2020-05-26,CN,Andoroid,BrainPlus
3d320369819b,2020-05-26,South America,Andoroid,BrainPlus
1f1729c3_2_a,2020-05-26,SEA,Andoroid,BrainPlus
b316ac71b1a0,2020-05-26,CIS,Andoroid,JetAds
06_b0bcd60b8,2020-05-26,South America,Andoroid,BrainPlus
---fc_f250ac,2020-05-26,CN,Andoroid,BrainPlus
b97829800457,2020-05-26,North America,Andoroid,BrainPlus
8d20b68c5159,2020-05-26,SEA,Andoroid,BrainPlus
155523af1_08,2020-05-26,SEA,Andoroid,BrainPlus
-abd-df6c467,2020-05-26,CN,Andoroid,BrainPlus
d1--a7589f49,2020-05-26,CN,Andoroid,BrainPlus
33a291_ff216,2020-05-26,CN,Andoroid,BrainPlus
_-bd791_5b02,2020-05-26,CIS,Andoroid,BrainPlus
43320-_a_-9a,2020-05-26,South America,Andoroid,BrainPlus
74b4b5734dad,2020-05-26,South America,Andoroid,JetAds
78f0832c_b13,2020-05-26,CIS,Andoroid,BrainPlus
8150-_d48a20,2020-05-26,North America,Andoroid,BrainPlus
-2d-43b34d_1,2020-05-26,Europe,Andoroid,BrainPlus
2dcad35a28ca,2020-05-26,CIS,Andoroid,BrainPlus
048d88a330a1,2020-05-26,North America,Andoroid,BrainPlus
-77b86234f32,2020-05-26,CN,Andoroid,JetAds
_0-857ab59cd,2020-05-26,CN,Andoroid,BrainPlus
f17-21afba21,2020-05-26,CN,Andoroid,BrainPlus
6c6_851a5744,2020-05-26,Australia,Andoroid,BrainPlus
b7ac4d56379d,2020-05-26,South America,Andoroid,JetAds
60163483-8b4,2020-05-26,South America,Andoroid,BrainPlus
828-18_88863,2020-05-26,CN,Andoroid,BrainPlus
fa46a665628-,2020-05-26,CIS,Andoroid,BrainPlus
d6183_2da1a1,2020-05-26,CIS,Andoroid,JetAds
30c0859ab9dc,2020-05-26,Africa,Andoroid,BrainPlus
7-ddc23ac_24,2020-05-26,CN,Andoroid,BrainPlus
071a33d527a6,2020-05-26,CN,Andoroid,JetAds
70f75b_b03d-,2020-05-26,South America,Andoroid,BrainPlus
965af3af_5c8,2020-05-26,South America,Andoroid,BrainPlus
09a4f1856957,2020-05-26,South America,Andoroid,JetAds
6dca1612-f13,2020-05-26,South America,Andoroid,BrainPlus
613a594fd-d7,2020-05-26,Africa,Andoroid,BrainPlus
9643dc69fa06,2020-05-26,North America,Andoroid,BrainPlus
85f73_646348,2020-05-26,Africa,Andoroid,BrainPlus
02568-761720,2020-05-26,CN,Andoroid,BrainPlus
_223707babc_,2020-05-26,CIS,Andoroid,JetAds
5b343b24c714,2020-05-26,Australia,Andoroid,JetAds
dda674731b7f,2020-05-26,CIS,Andoroid,BrainPlus
384a327b2b1f,2020-05-26,Africa,Andoroid,BrainPlus
_88a5-_cd432,2020-05-26,North America,Andoroid,BrainPlus
7-74d0871f11,2020-05-26,Africa,Andoroid,BrainPlus
8d_10542f8_-,2020-05-26,Africa,Andoroid,BrainPlus
a18542_72849,2020-05-26,CIS,Andoroid,BrainPlus
13_1493b6981,2020-05-26,South America,Andoroid,BrainPlus
14d33609cb38,2020-05-26,CN,Andoroid,BrainPlus
3c7dd3d90767,2020-05-26,Australia,Andoroid,BrainPlus
c77124a6a83d,2020-05-26,South America,Andoroid,BrainPlus
fd239c22f2c8,2020-05-26,CN,Andoroid,BrainPlus
869b8ca99cf1,2020-05-26,Africa,Andoroid,JetAds
8cd7f-cf23bd,2020-05-26,Africa,Andoroid,BrainPlus
d97a59d74d38,2020-05-26,North America,Andoroid,BrainPlus
-2_c4f89f588,2020-05-26,CN,Andoroid,BrainPlus
c9fc_f7c08-b,2020-05-26,SEA,Andoroid,BrainPlus
5_d_7bcb_27f,2020-05-26,CN,Andoroid,JetAds
_76_1c27855d,2020-05-26,North America,Andoroid,JetAds
ddf3a3d1b2f-,2020-05-26,Africa,Andoroid,JetAds
8_b373f19364,2020-05-26,CN,Andoroid,BrainPlus
a6918a70ad93,2020-05-26,CN,Andoroid,BrainPlus
403a48b7d4a8,2020-05-26,CN,Andoroid,BrainPlus
7_8205_21f20,2020-05-26,CIS,Andoroid,JetAds
5811--6989ca,2020-05-26,CIS,Andoroid,BrainPlus
c5815fb608d1,2020-05-26,North America,Andoroid,BrainPlus
7cdd79_06-8-,2020-05-26,SEA,Andoroid,JetAds
-9_6-d4_0805,2020-05-26,CN,Andoroid,BrainPlus
f3f1_6b-cba-,2020-05-26,CN,Andoroid,BrainPlus
343f310892_8,2020-05-26,Europe,Andoroid,BrainPlus
c_158-3_-c_a,2020-05-26,Europe,Andoroid,BrainPlus
d-72d79467c0,2020-05-26,CIS,Andoroid,BrainPlus
1ab--_21_da5,2020-05-26,CIS,Andoroid,BrainPlus
147-7910cdb7,2020-05-26,SEA,Andoroid,BrainPlus
d497_bb579b8,2020-05-26,Africa,Andoroid,BrainPlus
4b8b51f7b55a,2020-05-26,CN,Andoroid,BrainPlus
-d4d0_822_6-,2020-05-26,SEA,Andoroid,BrainPlus
b51f4-fdb3b7,2020-05-26,CN,Andoroid,JetAds
af3-ddcf26a7,2020-05-26,CIS,Andoroid,BrainPlus
91_11-46_49b,2020-05-26,Australia,Andoroid,JetAds
6a748318_b01,2020-05-26,SEA,Andoroid,BrainPlus
427ca30d3f3_,2020-05-26,SEA,Andoroid,BrainPlus
a_6d5-684035,2020-05-26,CN,Andoroid,BrainPlus
1cc-72f40_00,2020-05-26,Europe,Andoroid,BrainPlus
258690f94a4f,2020-05-26,CN,Andoroid,JetAds
1df-0986-_9a,2020-05-26,CN,Andoroid,BrainPlus
f08f5-6-7b97,2020-05-26,CN,Andoroid,JetAds
a361912c096f,2020-05-26,Australia,Andoroid,BrainPlus
f67ff_425119,2020-05-26,Australia,Andoroid,BrainPlus
7a1bdbca-bc9,2020-05-26,North America,Andoroid,JetAds
81c3d70c-b17,2020-05-26,Europe,Andoroid,BrainPlus
b5--1c02-48d,2020-05-26,Africa,Andoroid,BrainPlus
f08bf0107a82,2020-05-26,Australia,Andoroid,JetAds
847bd8ab9352,2020-05-26,North America,Andoroid,BrainPlus
_84a13af-_-b,2020-05-26,Africa,Andoroid,BrainPlus
1102f34cbda4,2020-05-26,Africa,Andoroid,BrainPlus
9c_ca1b0b642,2020-05-26,Africa,Andoroid,BrainPlus
5db9877bc582,2020-05-26,South America,Andoroid,BrainPlus
20b44c5f6f37,2020-05-26,CN,Andoroid,JetAds
073_9cff_911,2020-05-26,Europe,Andoroid,JetAds
8f7_7f91b_a0,2020-05-26,CN,Andoroid,BrainPlus
3f938-6d0349,2020-05-26,CN,Andoroid,JetAds
b9c1d_d3-5d2,2020-05-26,South America,Andoroid,JetAds
5_2-bb3adc0a,2020-05-26,South America,Andoroid,BrainPlus
13814c799d23,2020-05-26,CN,Andoroid,BrainPlus
-b426_0b519d,2020-05-26,Africa,Andoroid,JetAds
01_fb236-9cb,2020-05-26,CN,Andoroid,BrainPlus
4c9c7f2f9_1_,2020-05-26,CIS,Andoroid,JetAds
5bc6f623-c54,2020-05-26,Africa,Andoroid,BrainPlus
b81c7-3c6312,2020-05-26,CN,Andoroid,JetAds
c9-609a7d_94,2020-05-26,CIS,Andoroid,BrainPlus
4062b44848-3,2020-05-26,CIS,Andoroid,BrainPlus
06b_43937d27,2020-05-26,Africa,Andoroid,BrainPlus
d74f8-074c82,2020-05-26,South America,Andoroid,BrainPlus
8d98_ab6f695,2020-05-26,Africa,Andoroid,BrainPlus
7_89-6119063,2020-05-26,CN,Andoroid,BrainPlus
3195f96f5b05,2020-05-26,CN,Andoroid,JetAds
fc7f21_14_ff,2020-05-26,South America,Andoroid,BrainPlus
--025d3db954,2020-05-26,Australia,Andoroid,BrainPlus
6f4b65-17589,2020-05-26,Europe,Andoroid,BrainPlus
c_-8cd9_12_9,2020-05-26,North America,Andoroid,BrainPlus
0fd9fab1604a,2020-05-26,CN,Andoroid,BrainPlus
0735623_4d1f,2020-05-26,CN,Andoroid,JetAds
bd3925a6baad,2020-05-26,Africa,Andoroid,BrainPlus
c7a8d0df2_8c,2020-05-26,CN,Andoroid,BrainPlus
fd230d255c7b,2020-05-26,SEA,Andoroid,BrainPlus
ad69a2083_6f,2020-05-26,South America,Andoroid,BrainPlus
d_a0f49c7b00,2020-05-26,CIS,Andoroid,BrainPlus
644ba5_6b94d,2020-05-26,South America,Andoroid,JetAds
_c6cb69726-0,2020-05-26,South America,Andoroid,BrainPlus
f081a7b1436c,2020-05-26,CN,Andoroid,BrainPlus
_93420372740,2020-05-26,SEA,Andoroid,BrainPlus
68161-d_6c09,2020-05-26,CIS,Andoroid,BrainPlus
3125cf587c0c,2020-05-26,North America,Andoroid,BrainPlus
7_a7-c327-__,2020-05-26,CIS,Andoroid,BrainPlus
_6fb6__44b41,2020-05-26,CN,Andoroid,BrainPlus
34--21d_5843,2020-05-26,SEA,Andoroid,BrainPlus
a498b89b995_,2020-05-26,SEA,Andoroid,BrainPlus
8073-___7065,2020-05-26,CN,Andoroid,BrainPlus
b1f6047d1d1-,2020-05-26,Africa,Andoroid,BrainPlus
